"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","TIME_PERIOD","OBS_VALUE","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TLS","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","67.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Timor-Leste","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TLS","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","68.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Timor-Leste","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TLS","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","69.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Timor-Leste","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TLS","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","69.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Timor-Leste","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TLS","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","48.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Timor-Leste","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TLS","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","82.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Timor-Leste","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TGO","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","87.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Togo","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TGO","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","102.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Togo","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TTO","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","56.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Trinidad and Tobago","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TTO","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","65.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Trinidad and Tobago","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TTO","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","63.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Trinidad and Tobago","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TTO","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","79.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Trinidad and Tobago","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TTO","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","79.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Trinidad and Tobago","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TTO","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","90.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Trinidad and Tobago","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TTO","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","84.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Trinidad and Tobago","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TTO","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","78.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Trinidad and Tobago","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","85.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tunisia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","66.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tunisia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","71.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tunisia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","82.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tunisia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","74.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tunisia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUN","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","104.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Tunisia","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","35.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Türkiye","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","42.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Türkiye","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","29.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Türkiye","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","42.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Türkiye","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","58.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Türkiye","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","32.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Türkiye","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","46.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Türkiye","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","46.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Türkiye","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TUR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","28.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Türkiye","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UGA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2006","43.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Uganda","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UGA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","32.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Uganda","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UGA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","32.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Uganda","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UGA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","18.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Uganda","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UGA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","24.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Uganda","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UGA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","29.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Uganda","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UGA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","36.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Uganda","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UGA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","43.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Uganda","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UGA","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","44.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Uganda","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UKR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2008","26.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Ukraine","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UKR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2010","19.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Ukraine","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UKR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2012","35.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Ukraine","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UKR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2015","56.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Ukraine","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UKR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2017","39.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Ukraine","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UKR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2019","26.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Ukraine","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UKR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2021","23.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Ukraine","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UKR","IBP_OBS_RANK","_Z","_Z","_Z","RANK","_Z","_Z","_Z","2023","79.0","RANK","2","IBP_OBS","602","0","A","PU","Annual","Ukraine","Open Budget Index Rank","Not applicable","Not applicable","Not applicable","Rank","Not Applicable","Not Applicable","Not Applicable","Rank","Two","Open Budget Survey","CCYY","Units","Normal value","Public"
